year,state,state_code,office,election,row_type,candidate,party,votes,percentage,winner,incumbent
2018,South Dakota,SD,attorney general,2018 South Dakota Attorney General election,Candidate,Randy Seiler,Democratic,145558,44.84,False,False
2018,South Dakota,SD,attorney general,2018 South Dakota Attorney General election,Total,,,324629,100.0,False,False
2018,South Dakota,SD,governor,2018 South Dakota gubernatorial election,Winning,Kristi Noem,Republican,172912,50.97,True,False
2018,South Dakota,SD,governor,2018 South Dakota gubernatorial election,Candidate,Billie Sutton,Democratic,161454,47.6,False,False
2018,South Dakota,SD,governor,2018 South Dakota gubernatorial election,Candidate,Kurt Evans,Libertarian,4848,1.43,False,False
2018,South Dakota,SD,governor,2018 South Dakota gubernatorial election,Total,,,339214,100.0,False,False
2018,Tennessee,TN,governor,2018 Tennessee gubernatorial election,Winning,Bill Lee,Republican,1336106,59.56,True,False
2018,Tennessee,TN,governor,2018 Tennessee gubernatorial election,Candidate,Karl Dean,Democratic,864863,38.55,False,False
2018,Tennessee,TN,governor,2018 Tennessee gubernatorial election,Candidate,Sherry L. Clark,Independent,5198,0.23,False,False
2018,Tennessee,TN,governor,2018 Tennessee gubernatorial election,Candidate,Mark Wright,Independent,4687,0.21,False,False
2018,Tennessee,TN,governor,2018 Tennessee gubernatorial election,Candidate,Patrick Whitlock,Independent,3631,0.16,False,False
2018,Tennessee,TN,governor,2018 Tennessee gubernatorial election,Candidate,Yvonne Neubert,Independent,3070,0.14,False,False
2018,Tennessee,TN,governor,2018 Tennessee gubernatorial election,Candidate,Heather Scott,Independent,2969,0.13,False,False
2018,Tennessee,TN,governor,2018 Tennessee gubernatorial election,Candidate,Mark CoonRippy Brown,Independent,2841,0.13,False,False
2018,Tennessee,TN,governor,2018 Tennessee gubernatorial election,Candidate,Joe B. Wilmoth,Independent,2444,0.11,False,False
2018,Tennessee,TN,governor,2018 Tennessee gubernatorial election,Candidate,George Blackwell Smith IV,Independent,1550,0.07,False,False
2018,Tennessee,TN,governor,2018 Tennessee gubernatorial election,Candidate,Cory King,Independent,1502,0.07,False,False
2018,Tennessee,TN,governor,2018 Tennessee gubernatorial election,Candidate,Tracy C. Yaste Tisdale,Independent,1396,0.06,False,False
2018,Tennessee,TN,governor,2018 Tennessee gubernatorial election,Candidate,Justin Cornett,Independent,1217,0.05,False,False
2018,Tennessee,TN,governor,2018 Tennessee gubernatorial election,Candidate,Chad Riden,Independent,1096,0.05,False,False
2018,Tennessee,TN,governor,2018 Tennessee gubernatorial election,Candidate,Robert Sawyers Sr.,Independent,1059,0.05,False,False
2018,Tennessee,TN,governor,2018 Tennessee gubernatorial election,Candidate,Vinnie Vineyard,Independent,1012,0.05,False,False
2018,Tennessee,TN,governor,2018 Tennessee gubernatorial election,Candidate,Rick Tyler,Independent,981,0.04,False,False
2018,Tennessee,TN,governor,2018 Tennessee gubernatorial election,Candidate,Gabriel Fancher,Independent,869,0.04,False,False
2018,Tennessee,TN,governor,2018 Tennessee gubernatorial election,Candidate,Sean Bruce Fleming,Independent,814,0.04,False,False
2018,Tennessee,TN,governor,2018 Tennessee gubernatorial election,Candidate,Alfred Shawm Rapoza,Independent,800,0.04,False,False
2018,Tennessee,TN,governor,2018 Tennessee gubernatorial election,Candidate,Jessie D. McDonald,Independent,755,0.03,False,False
2018,Tennessee,TN,governor,2018 Tennessee gubernatorial election,Candidate,Toney Randall Mitchell,Independent,739,0.03,False,False
2018,Tennessee,TN,governor,2018 Tennessee gubernatorial election,Candidate,Mike Toews,Independent,726,0.03,False,False
2018,Tennessee,TN,governor,2018 Tennessee gubernatorial election,Candidate,Matthew Koch,Independent,652,0.03,False,False
2018,Tennessee,TN,governor,2018 Tennessee gubernatorial election,Candidate,Jeremy Allen Stephenson,Independent,613,0.03,False,False
2018,Tennessee,TN,governor,2018 Tennessee gubernatorial election,Candidate,Tommy Ray McAnally,Independent,609,0.03,False,False
2018,Tennessee,TN,governor,2018 Tennessee gubernatorial election,Candidate,Jaron D. Weidner,Independent,588,0.03,False,False
2018,Tennessee,TN,governor,2018 Tennessee gubernatorial election,Candidate,William Andrew Helmstetter,Independent,496,0.02,False,False
2018,Tennessee,TN,governor,2018 Tennessee gubernatorial election,Write-in,,,11,0.0,False,False
2018,Tennessee,TN,governor,2018 Tennessee gubernatorial election,Total,,,2243294,100.0,False,False
2018,Texas,TX,attorney general,General election results,Winning,Ken Paxton,Republican,4193207,50.57,True,True
2018,Texas,TX,attorney general,General election results,Candidate,Justin Nelson,Democratic,3898098,47.01,False,False
2018,Texas,TX,attorney general,General election results,Candidate,Michael Ray Harris,Libertarian,201310,2.43,False,False
2018,Texas,TX,attorney general,General election results,Total,,,8292615,100.0,False,False
2018,Texas,TX,governor,2018 Texas gubernatorial election,Winning,Greg Abbott,Republican,4656196,55.81,True,True
2018,Texas,TX,governor,2018 Texas gubernatorial election,Candidate,Lupe Valdez,Democratic,3546615,42.51,False,False
2018,Texas,TX,governor,2018 Texas gubernatorial election,Candidate,Mark Tippetts,Libertarian,140632,1.69,False,False
2018,Texas,TX,governor,2018 Texas gubernatorial election,Total,,,8343443,100.0,False,False
2018,Vermont,VT,governor,2018 Vermont gubernatorial election,Winning,Phil Scott,Republican,151261,55.19,True,True
2018,Vermont,VT,governor,2018 Vermont gubernatorial election,Candidate,Christine Hallquist,Democratic,110335,40.25,False,False
2018,Vermont,VT,governor,2018 Vermont gubernatorial election,Candidate,Trevor Barlow,Independent,3266,1.19,False,False
2018,Vermont,VT,governor,2018 Vermont gubernatorial election,Candidate,Charles Laramie,Independent,2287,0.83,False,False
2018,Vermont,VT,governor,2018 Vermont gubernatorial election,Candidate,Cris Ericson,Marijuana,2129,0.78,False,False
2018,Vermont,VT,governor,2018 Vermont gubernatorial election,Candidate,Stephen Marx,Earth Rights,1855,0.68,False,False
2018,Vermont,VT,governor,2018 Vermont gubernatorial election,Candidate,Emily Peyton,Union,1839,0.66,False,False
2018,Vermont,VT,governor,2018 Vermont gubernatorial election,Write-in,,,1115,0.41,False,False
2018,Vermont,VT,governor,2018 Vermont gubernatorial election,Total,,,274087,100.0,False,False
2018,Wisconsin,WI,attorney general,"Wisconsin Attorney General election, 2018",Winning,Josh Kaul,Democratic,1305902,49.41,True,False
2018,Wisconsin,WI,attorney general,"Wisconsin Attorney General election, 2018",Candidate,Brad Schimel,Republican,1288712,48.76,False,True
2018,Wisconsin,WI,attorney general,"Wisconsin Attorney General election, 2018",Candidate,Terry Larson,Constitution,47038,1.78,False,False
2018,Wisconsin,WI,attorney general,"Wisconsin Attorney General election, 2018",Write-in,,,1199,0.05,False,False
2018,Wisconsin,WI,attorney general,"Wisconsin Attorney General election, 2018",Total,,,2642851,100.0,False,False
2018,Wisconsin,WI,governor,2018 Wisconsin gubernatorial election,Winning,Tony Evers,Democratic,1324307,49.54,True,False
2018,Wisconsin,WI,governor,2018 Wisconsin gubernatorial election,Candidate,Scott Walker,Republican,1295080,48.44,False,True
2018,Wisconsin,WI,governor,2018 Wisconsin gubernatorial election,Candidate,Phil Anderson,Libertarian,20225,0.76,False,False
2018,Wisconsin,WI,governor,2018 Wisconsin gubernatorial election,Candidate,Margaret Turnbull,Independent,18884,0.71,False,False
2018,Wisconsin,WI,governor,2018 Wisconsin gubernatorial election,Candidate,Michael J. White,Green,11087,0.41,False,False
2018,Wisconsin,WI,governor,2018 Wisconsin gubernatorial election,Candidate,Arnie Enz,Independent,2745,0.1,False,False
2018,Wisconsin,WI,governor,2018 Wisconsin gubernatorial election,Write-in,,,980,0.04,False,False
2018,Wisconsin,WI,governor,2018 Wisconsin gubernatorial election,Total,,,2673308,100.0,False,False
2018,Wyoming,WY,governor,2018 Wyoming gubernatorial election,Winning,Mark Gordon,Republican,136412,67.12,True,False
2018,Wyoming,WY,governor,2018 Wyoming gubernatorial election,Candidate,Mary Throne,Democratic,55965,27.54,False,False
2018,Wyoming,WY,governor,2018 Wyoming gubernatorial election,Candidate,Rex Rammell,Constitution,6751,3.32,False,False
2018,Wyoming,WY,governor,2018 Wyoming gubernatorial election,Candidate,Lawrence Struempf,Libertarian,3010,1.48,False,False
2018,Wyoming,WY,governor,2018 Wyoming gubernatorial election,Write-in,,,1100,0.54,False,False
2018,Wyoming,WY,governor,2018 Wyoming gubernatorial election,Total,,,203238,100.0,False,False
