state,state_code,district,district_note,at_large,map_vintage,is_current_map,years_used,n_years,d_share_mean,national_d_share_mean,pvi_pct,pvi_label,total_votes_mean,counties_whole,counties_partial,votes_from_partial_pct_max
Ohio,OH,OH-12,,False,2000s,False,2004+2008+2012,3,50.42,51.5,-5.44,R+5.4,326826,1,2,73.7
Ohio,OH,OH-12,,False,2010s,False,2016+2020,2,45.62,51.71,-7.74,R+7.7,387301,3,4,43.5
Ohio,OH,OH-12,,False,2020s,True,2024,1,34.29,49.25,-10.63,R+10.6,413196,9,3,18.8
Ohio,OH,OH-13,,False,2000s,False,2004+2008+2012,3,60.7,51.5,7.78,D+7.8,308034,0,4,100.0
Ohio,OH,OH-13,,False,2010s,False,2016+2020,2,49.13,51.71,-1.22,R+1.2,226235,0,5,100.0
Ohio,OH,OH-13,,False,2020s,True,2024,1,50.71,49.25,-0.14,R+0.1,339908,1,1,19.3
Ohio,OH,OH-14,,False,2000s,False,2004+2008+2012,3,55.48,51.5,-2.71,R+2.7,429197,3,4,49.8
Ohio,OH,OH-14,,False,2010s,False,2016+2020,2,51.17,51.71,-5.06,R+5.1,504292,3,4,57.0
Ohio,OH,OH-14,,False,2020s,True,2024,1,40.93,49.25,-6.95,R+7.0,408638,5,0,0.0
Ohio,OH,OH-15,,False,2000s,False,2004+2008+2012,3,55.89,51.5,-1.33,R+1.3,325454,2,1,87.2
Ohio,OH,OH-15,,False,2010s,False,2016+2020,2,49.42,51.71,-6.59,R+6.6,466196,8,4,61.0
Ohio,OH,OH-15,,False,2020s,True,2024,1,54.57,49.25,-0.11,R+0.1,492859,1,5,95.8
Ohio,OH,OH-16,,False,2000s,False,2004+2008+2012,3,47.2,51.5,-5.35,R+5.3,324584,2,2,27.5
Ohio,OH,OH-16,,False,2010s,False,2016+2020,2,53.47,51.71,-4.69,R+4.7,390046,1,5,86.7
Ohio,OH,OH-17,,False,2000s,False,2004+2008+2012,3,58.77,51.5,7.72,D+7.7,218059,0,4,100.0
Ohio,OH,OH-18,,False,2000s,False,2004+2008+2012,3,44.21,51.5,-6.74,R+6.7,289236,12,4,25.9
Oklahoma,OK,OK-01,,False,2000s,False,2004+2008+2012,3,35.0,51.5,-15.39,R+15.4,305464,3,2,2.9
Oklahoma,OK,OK-01,,False,2010s,False,2016+2020,2,36.86,51.71,-15.38,R+15.4,316764,3,2,1.2
Oklahoma,OK,OK-01,,False,2020s,True,2024,1,40.34,49.25,-10.1,R+10.1,286343,1,3,10.3
Oklahoma,OK,OK-02,,False,2000s,False,2004+2008+2012,3,35.69,51.5,-9.08,R+9.1,265859,24,1,12.1
Oklahoma,OK,OK-02,,False,2010s,False,2016+2020,2,23.21,51.71,-22.58,R+22.6,287267,25,1,14.2
Oklahoma,OK,OK-02,,False,2020s,True,2024,1,21.92,49.25,-27.03,R+27.0,340899,26,2,17.7
Oklahoma,OK,OK-03,,False,2000s,False,2004+2008+2012,3,26.97,51.5,-22.43,R+22.4,292544,30,2,24.3
Oklahoma,OK,OK-03,,False,2010s,False,2016+2020,2,22.78,51.71,-23.18,R+23.2,311070,30,2,27.6
Oklahoma,OK,OK-03,,False,2020s,True,2024,1,26.78,49.25,-22.47,R+22.5,323428,28,4,40.9
Oklahoma,OK,OK-04,,False,2000s,False,2004+2008+2012,3,33.7,51.5,-17.02,R+17.0,277235,14,2,10.0
Oklahoma,OK,OK-04,,False,2010s,False,2016+2020,2,32.12,51.71,-18.05,R+18.1,294314,13,2,8.3
Oklahoma,OK,OK-04,,False,2020s,True,2024,1,32.52,49.25,-17.36,R+17.4,300581,13,1,6.2
Oklahoma,OK,OK-05,,False,2000s,False,2004+2008+2012,3,38.87,51.5,-12.87,R+12.9,279329,2,1,88.4
Oklahoma,OK,OK-05,,False,2010s,False,2016+2020,2,44.41,51.71,-10.13,R+10.1,297430,2,1,88.3
Oklahoma,OK,OK-05,,False,2020s,True,2024,1,42.91,49.25,-7.41,R+7.4,314922,3,3,83.4
Oregon,OR,OR-01,,False,2000s,False,2004+2008+2012,3,56.79,51.5,6.78,D+6.8,335150,4,1,4.3
Oregon,OR,OR-01,,False,2010s,False,2016+2020,2,64.84,51.71,12.01,D+12.0,480544,4,1,17.0
Oregon,OR,OR-01,,False,2020s,True,2024,1,67.54,49.25,16.75,D+16.8,436836,3,2,83.8
Oregon,OR,OR-02,,False,2000s,False,2004+2008+2012,3,41.73,51.5,-10.83,R+10.8,332325,19,1,1.2
Oregon,OR,OR-02,,False,2010s,False,2016+2020,2,41.58,51.71,-3.32,R+3.3,406568,19,1,0.8
Oregon,OR,OR-02,,False,2020s,True,2024,1,39.14,49.25,-6.7,R+6.7,451341,18,2,25.0
Oregon,OR,OR-03,,False,2000s,False,2004+2008+2012,3,72.79,51.5,20.33,D+20.3,405088,0,2,100.0
Oregon,OR,OR-03,,False,2010s,False,2016+2020,2,75.88,51.71,17.82,D+17.8,442120,0,2,100.0
Oregon,OR,OR-03,,False,2020s,True,2024,1,76.72,49.25,21.81,D+21.8,398492,1,2,96.8
Oregon,OR,OR-04,,False,2000s,False,2004+2008+2012,3,52.19,51.5,3.54,D+3.5,404953,5,2,19.3
Oregon,OR,OR-04,,False,2010s,False,2016+2020,2,49.98,51.71,4.51,D+4.5,472536,5,2,20.1
Oregon,OR,OR-04,,False,2020s,True,2024,1,57.65,49.25,7.58,D+7.6,368018,5,1,7.3
Oregon,OR,OR-05,,False,2000s,False,2004+2008+2012,3,51.51,51.5,2.53,D+2.5,340455,4,3,42.5
Oregon,OR,OR-05,,False,2010s,False,2016+2020,2,51.72,51.71,5.0,D+5.0,386058,4,2,38.2
Oregon,OR,OR-05,,False,2020s,True,2024,1,51.13,49.25,3.67,D+3.7,414372,1,4,82.8
Oregon,OR,OR-06,,False,2020s,True,2024,1,50.52,49.25,3.86,D+3.9,175434,2,2,39.9
Pennsylvania,PA,PA-01,,False,2000s,False,2004+2008+2012,3,80.86,51.5,25.51,D+25.5,241983,0,2,100.0
Pennsylvania,PA,PA-01,,False,2010s,False,2016+2020,2,79.44,51.71,15.98,D+16.0,304262,0,2,100.0
Pennsylvania,PA,PA-01,,False,2020s,True,2024,1,52.32,49.25,0.52,D+0.5,503955,1,1,20.4
Pennsylvania,PA,PA-02,,False,2000s,False,2004+2008+2012,3,82.66,51.5,26.9,D+26.9,266021,0,2,100.0
Pennsylvania,PA,PA-02,,False,2010s,False,2016+2020,2,81.48,51.71,21.32,D+21.3,295490,0,2,100.0
Pennsylvania,PA,PA-02,,False,2020s,True,2024,1,79.76,49.25,17.07,D+17.1,342465,0,1,100.0
Pennsylvania,PA,PA-03,,False,2000s,False,2004+2008+2012,3,47.19,51.5,-4.88,R+4.9,311888,1,6,60.8
Pennsylvania,PA,PA-03,,False,2010s,False,2016+2020,2,34.16,51.71,-2.62,R+2.6,313808,4,3,25.2
Pennsylvania,PA,PA-03,,False,2020s,True,2024,1,79.76,49.25,15.68,D+15.7,275287,0,1,100.0
Pennsylvania,PA,PA-04,,False,2000s,False,2004+2008+2012,3,53.43,51.5,-1.83,R+1.8,401285,1,5,90.0
Pennsylvania,PA,PA-04,,False,2010s,False,2016+2020,2,36.06,51.71,-6.24,R+6.2,301052,2,2,8.4
Pennsylvania,PA,PA-04,,False,2020s,True,2024,1,58.19,49.25,5.97,D+6.0,477576,0,2,100.0
Pennsylvania,PA,PA-05,,False,2000s,False,2004+2008+2012,3,40.81,51.5,-9.78,R+9.8,274376,9,8,41.7
Pennsylvania,PA,PA-05,,False,2010s,False,2016+2020,2,37.51,51.71,-5.12,R+5.1,366160,11,4,33.4
Pennsylvania,PA,PA-05,,False,2020s,True,2024,1,65.94,49.25,10.31,D+10.3,462164,1,2,29.0
Pennsylvania,PA,PA-06,,False,2000s,False,2004+2008+2012,3,53.04,51.5,-1.16,R+1.2,285350,0,4,100.0
Pennsylvania,PA,PA-06,,False,2010s,False,2016+2020,2,54.98,51.71,2.72,D+2.7,342760,0,4,100.0
Pennsylvania,PA,PA-06,,False,2020s,True,2024,1,55.74,49.25,4.41,D+4.4,367814,1,1,11.6
Pennsylvania,PA,PA-07,,False,2000s,False,2004+2008+2012,3,58.85,51.5,2.38,D+2.4,335219,0,3,100.0
Pennsylvania,PA,PA-07,,False,2010s,False,2016+2020,2,58.58,51.71,3.58,D+3.6,552113,0,5,100.0
Pennsylvania,PA,PA-07,,False,2020s,True,2024,1,48.72,49.25,0.26,D+0.3,413512,3,1,2.4
Pennsylvania,PA,PA-08,,False,2000s,False,2004+2008+2012,3,55.28,51.5,0.71,D+0.7,360941,1,1,10.1
Pennsylvania,PA,PA-08,,False,2010s,False,2016+2020,2,53.64,51.71,1.85,D+1.9,472878,1,1,21.6
Pennsylvania,PA,PA-08,,False,2020s,True,2024,1,45.09,49.25,-1.25,R+1.2,344574,3,2,47.5
Pennsylvania,PA,PA-09,,False,2000s,False,2004+2008+2012,3,36.27,51.5,-13.75,R+13.8,363672,5,9,56.0
Pennsylvania,PA,PA-09,,False,2010s,False,2016+2020,2,27.88,51.71,-12.94,R+12.9,335487,6,5,20.7
Pennsylvania,PA,PA-09,,False,2020s,True,2024,1,34.28,49.25,-9.51,R+9.5,466865,9,3,34.6
Pennsylvania,PA,PA-10,,False,2000s,False,2004+2008+2012,3,46.59,51.5,-5.03,R+5.0,323809,10,4,45.0
Pennsylvania,PA,PA-10,,False,2010s,False,2016+2020,2,34.84,51.71,-8.83,R+8.8,374372,10,5,38.7
Pennsylvania,PA,PA-10,,False,2020s,True,2024,1,46.37,49.25,-0.7,R+0.7,348994,1,2,57.2
Pennsylvania,PA,PA-11,,False,2000s,False,2004+2008+2012,3,52.49,51.5,-1.33,R+1.3,231037,3,2,52.3
Pennsylvania,PA,PA-11,,False,2010s,False,2016+2020,2,42.03,51.71,-6.14,R+6.1,451052,3,6,88.3
Pennsylvania,PA,PA-11,,False,2020s,True,2024,1,40.31,49.25,-5.58,R+5.6,443173,1,1,34.7
Pennsylvania,PA,PA-12,,False,2000s,False,2004+2008+2012,3,43.94,51.5,-5.05,R+5.0,216960,1,7,93.0
Pennsylvania,PA,PA-12,,False,2010s,False,2016+2020,2,47.78,51.71,-4.37,R+4.4,491041,1,5,81.9
Pennsylvania,PA,PA-12,,False,2020s,True,2024,1,57.68,49.25,5.23,D+5.2,301817,0,2,100.0
Pennsylvania,PA,PA-13,,False,2000s,False,2004+2008+2012,3,70.49,51.5,13.92,D+13.9,371043,0,2,100.0
Pennsylvania,PA,PA-13,,False,2010s,False,2016+2020,2,75.76,51.71,10.12,D+10.1,320529,0,2,100.0
Pennsylvania,PA,PA-13,,False,2020s,True,2024,1,28.75,49.25,-12.46,R+12.5,444234,10,1,10.0
Pennsylvania,PA,PA-14,,False,2000s,False,2004+2008+2012,3,57.58,51.5,5.37,D+5.4,147300,0,1,100.0
Pennsylvania,PA,PA-14,,False,2010s,False,2016+2020,2,59.49,51.71,5.29,D+5.3,199006,0,1,100.0
Pennsylvania,PA,PA-14,,False,2020s,True,2024,1,33.42,49.25,-9.08,R+9.1,454790,4,2,46.5
Pennsylvania,PA,PA-15,,False,2000s,False,2004+2008+2012,3,54.48,51.5,-1.8,R+1.8,357551,1,3,63.5
Pennsylvania,PA,PA-15,,False,2010s,False,2016+2020,2,48.68,51.71,-4.16,R+4.2,425256,1,4,59.1
Pennsylvania,PA,PA-15,,False,2020s,True,2024,1,31.23,49.25,-10.93,R+10.9,426098,15,3,16.9
Pennsylvania,PA,PA-16,,False,2000s,False,2004+2008+2012,3,43.04,51.5,-8.67,R+8.7,331170,1,2,32.8
Pennsylvania,PA,PA-16,,False,2010s,False,2016+2020,2,44.6,51.71,-3.72,R+3.7,297568,0,3,100.0
Pennsylvania,PA,PA-16,,False,2020s,True,2024,1,38.55,49.25,-6.44,R+6.4,415821,5,1,2.0
Pennsylvania,PA,PA-17,,False,2000s,False,2004+2008+2012,3,46.88,51.5,-0.44,R+0.4,344712,3,2,29.4
Pennsylvania,PA,PA-17,,False,2010s,False,2016+2020,2,43.42,51.71,-2.0,R+2.0,245130,1,5,73.1
Pennsylvania,PA,PA-17,,False,2020s,True,2024,1,56.65,49.25,4.31,D+4.3,545068,1,1,82.6
Pennsylvania,PA,PA-18,,False,2000s,False,2004+2008+2012,3,52.02,51.5,-4.78,R+4.8,403232,0,4,100.0
Pennsylvania,PA,PA-18,,False,2010s,False,2016+2020,2,47.86,51.71,1.5,D+1.5,465732,0,4,100.0
Pennsylvania,PA,PA-19,,False,2000s,False,2004+2008+2012,3,38.99,51.5,-11.57,R+11.6,278070,2,1,16.8
Rhode Island,RI,RI-01,,False,2000s,False,2004+2008+2012,3,64.27,51.5,13.38,D+13.4,179514,2,1,63.8
Rhode Island,RI,RI-01,,False,2010s,False,2016+2020,2,62.11,51.71,11.98,D+12.0,160438,2,1,56.3
Rhode Island,RI,RI-01,,False,2020s,True,2024,1,59.81,49.25,11.78,D+11.8,166532,2,1,56.2
Rhode Island,RI,RI-02,,False,2000s,False,2004+2008+2012,3,62.04,51.5,13.8,D+13.8,272025,2,1,47.2
Rhode Island,RI,RI-02,,False,2010s,False,2016+2020,2,58.06,51.71,9.53,D+9.5,329461,2,1,52.3
Rhode Island,RI,RI-02,,False,2020s,True,2024,1,55.61,49.25,8.51,D+8.5,345284,2,1,51.0
South Carolina,SC,SC-01,,False,2000s,False,2004+2008+2012,3,43.86,51.5,-8.36,R+8.4,251846,1,4,62.4
South Carolina,SC,SC-01,,False,2010s,False,2016+2020,2,50.1,51.71,-3.67,R+3.7,246802,0,5,100.0
South Carolina,SC,SC-01,,False,2020s,True,2024,1,46.22,49.25,-4.2,R+4.2,379999,2,4,42.8
South Carolina,SC,SC-02,,False,2000s,False,2004+2008+2012,3,44.91,51.5,-7.6,R+7.6,321422,6,4,37.7
South Carolina,SC,SC-02,,False,2010s,False,2016+2020,2,44.6,51.71,-6.6,R+6.6,314444,3,2,29.3
South Carolina,SC,SC-02,,False,2020s,True,2024,1,44.05,49.25,-5.62,R+5.6,342101,3,2,29.0
South Carolina,SC,SC-03,,False,2000s,False,2004+2008+2012,3,34.6,51.5,-15.35,R+15.3,266662,8,2,22.8
South Carolina,SC,SC-03,,False,2010s,False,2016+2020,2,31.62,51.71,-14.28,R+14.3,345657,9,2,20.3
South Carolina,SC,SC-03,,False,2020s,True,2024,1,29.45,49.25,-16.49,R+16.5,386677,10,1,16.9
South Carolina,SC,SC-04,,False,2000s,False,2004+2008+2012,3,36.69,51.5,-14.49,R+14.5,303186,3,1,0.4
South Carolina,SC,SC-04,,False,2010s,False,2016+2020,2,37.33,51.71,-10.67,R+10.7,294204,0,2,100.0
South Carolina,SC,SC-04,,False,2020s,True,2024,1,36.5,49.25,-9.89,R+9.9,321058,0,2,100.0
South Carolina,SC,SC-05,,False,2000s,False,2004+2008+2012,3,44.81,51.5,-3.95,R+4.0,288492,11,3,7.8
South Carolina,SC,SC-05,,False,2010s,False,2016+2020,2,41.76,51.71,-7.85,R+7.8,334394,8,3,18.8
South Carolina,SC,SC-05,,False,2020s,True,2024,1,39.47,49.25,-8.91,R+8.9,373519,8,2,17.0
South Carolina,SC,SC-06,,False,2000s,False,2004+2008+2012,3,53.74,51.5,2.92,D+2.9,402440,5,10,83.4
South Carolina,SC,SC-06,,False,2010s,False,2016+2020,2,54.96,51.71,3.54,D+3.5,441812,7,9,84.4
South Carolina,SC,SC-06,,False,2020s,True,2024,1,54.61,49.25,5.02,D+5.0,361501,6,8,84.6
South Carolina,SC,SC-07,,False,2010s,False,2016+2020,2,40.56,51.71,-8.56,R+8.6,328623,7,1,16.5
South Carolina,SC,SC-07,,False,2020s,True,2024,1,36.81,49.25,-10.58,R+10.6,383285,7,1,14.5
South Dakota,SD,SD-AL,,True,2000s,False,2004+2008+2012,3,41.86,51.5,-4.24,R+4.2,378002,0,0,0.0
South Dakota,SD,SD-AL,,True,2010s,False,2016+2020,2,35.3,51.71,-16.24,R+16.2,396351,0,0,0.0
South Dakota,SD,SD-AL,,True,2020s,True,2024,1,35.05,49.25,-15.08,R+15.1,428922,0,0,0.0
Tennessee,TN,TN-01,,False,2000s,False,2004+2008+2012,3,28.97,51.5,-23.51,R+23.5,259292,10,2,13.7
Tennessee,TN,TN-01,,False,2010s,False,2016+2020,2,21.52,51.71,-24.18,R+24.2,292512,11,1,1.5
Tennessee,TN,TN-01,,False,2020s,True,2024,1,20.78,49.25,-22.81,R+22.8,348688,11,1,7.2
Tennessee,TN,TN-02,,False,2000s,False,2004+2008+2012,3,33.88,51.5,-21.64,R+21.6,288373,5,1,1.3
Tennessee,TN,TN-02,,False,2010s,False,2016+2020,2,33.14,51.71,-17.16,R+17.2,326926,5,2,6.0
Tennessee,TN,TN-02,,False,2020s,True,2024,1,32.73,49.25,-15.86,R+15.9,369155,6,2,3.1
Tennessee,TN,TN-03,,False,2000s,False,2004+2008+2012,3,36.92,51.5,-16.58,R+16.6,275700,9,2,7.4
Tennessee,TN,TN-03,,False,2010s,False,2016+2020,2,32.42,51.71,-16.73,R+16.7,315514,9,2,10.3
Tennessee,TN,TN-03,,False,2020s,True,2024,1,31.86,49.25,-16.3,R+16.3,360035,8,2,2.4
Tennessee,TN,TN-04,,False,2000s,False,2004+2008+2012,3,35.34,51.5,-11.44,R+11.4,273007,21,3,16.4
Tennessee,TN,TN-04,,False,2010s,False,2016+2020,2,30.0,51.71,-17.04,R+17.0,300526,13,3,16.1
Tennessee,TN,TN-04,,False,2020s,True,2024,1,27.94,49.25,-18.39,R+18.4,337108,15,0,0.0
Tennessee,TN,TN-05,,False,2000s,False,2004+2008+2012,3,55.47,51.5,3.26,D+3.3,269565,0,3,100.0
Tennessee,TN,TN-05,,False,2010s,False,2016+2020,2,60.6,51.71,1.74,D+1.7,316145,2,1,4.9
Tennessee,TN,TN-05,,False,2020s,True,2024,1,41.99,49.25,-10.11,R+10.1,300741,3,3,75.4
Tennessee,TN,TN-06,,False,2000s,False,2004+2008+2012,3,36.37,51.5,-13.21,R+13.2,311392,14,1,9.2
Tennessee,TN,TN-06,,False,2010s,False,2016+2020,2,25.38,51.71,-21.4,R+21.4,335752,17,2,0.9
Tennessee,TN,TN-06,,False,2020s,True,2024,1,30.7,49.25,-16.42,R+16.4,368946,15,3,30.4
Tennessee,TN,TN-07,,False,2000s,False,2004+2008+2012,3,46.69,51.5,-10.46,R+10.5,345813,9,6,77.5
Tennessee,TN,TN-07,,False,2010s,False,2016+2020,2,30.68,51.71,-18.55,R+18.6,336894,17,2,6.9
Tennessee,TN,TN-07,,False,2020s,True,2024,1,39.95,49.25,-11.32,R+11.3,396653,11,3,47.6
Tennessee,TN,TN-08,,False,2000s,False,2004+2008+2012,3,45.75,51.5,-6.66,R+6.7,310040,17,2,30.6
Tennessee,TN,TN-08,,False,2010s,False,2016+2020,2,43.88,51.71,-12.08,R+12.1,325730,13,2,39.7
Tennessee,TN,TN-08,,False,2020s,True,2024,1,36.55,49.25,-15.26,R+15.3,340024,17,3,32.9
Tennessee,TN,TN-09,,False,2000s,False,2004+2008+2012,3,61.59,51.5,7.57,D+7.6,166097,0,1,100.0
Tennessee,TN,TN-09,,False,2010s,False,2016+2020,2,64.85,51.71,9.0,D+9.0,230940,0,1,100.0
Tennessee,TN,TN-09,,False,2020s,True,2024,1,60.45,49.25,3.78,D+3.8,242592,0,2,100.0
Texas,TX,TX-01,,False,2000s,False,2004+2008+2012,3,29.7,51.5,-18.62,R+18.6,263951,12,1,0.7
Texas,TX,TX-01,,False,2010s,False,2016+2020,2,26.63,51.71,-20.38,R+20.4,286621,10,2,5.1
Texas,TX,TX-01,,False,2020s,True,2024,1,24.05,49.25,-14.83,R+14.8,314685,14,3,11.5
Texas,TX,TX-02,,False,2000s,False,2004+2008+2012,3,48.53,51.5,-6.12,R+6.1,361940,1,2,76.1
Texas,TX,TX-02,,False,2010s,False,2016+2020,2,56.59,51.71,-0.6,R+0.6,274664,0,1,100.0
Texas,TX,TX-02,,False,2020s,True,2024,1,45.66,49.25,-6.12,R+6.1,369829,0,2,100.0
Texas,TX,TX-03,,False,2000s,False,2004+2008+2012,3,44.32,51.5,-8.97,R+9.0,121994,0,2,100.0
Texas,TX,TX-03,,False,2010s,False,2016+2020,2,44.47,51.71,-7.64,R+7.6,250569,0,1,100.0
Texas,TX,TX-03,,False,2020s,True,2024,1,42.22,49.25,-6.86,R+6.9,456446,0,2,100.0
Texas,TX,TX-04,,False,2000s,False,2004+2008+2012,3,31.07,51.5,-19.4,R+19.4,447379,14,2,53.6
Texas,TX,TX-04,,False,2010s,False,2016+2020,2,30.94,51.71,-18.62,R+18.6,453880,16,2,40.2
Texas,TX,TX-04,,False,2020s,True,2024,1,29.25,49.25,-13.23,R+13.2,302423,7,4,36.6
Texas,TX,TX-05,,False,2000s,False,2004+2008+2012,3,40.04,51.5,-12.29,R+12.3,256575,6,1,48.9
Texas,TX,TX-05,,False,2010s,False,2016+2020,2,41.72,51.71,-9.46,R+9.5,285742,5,2,50.6
Texas,TX,TX-05,,False,2020s,True,2024,1,42.08,49.25,-7.24,R+7.2,334580,4,2,52.1
Texas,TX,TX-06,,False,2000s,False,2004+2008+2012,3,36.07,51.5,-14.57,R+14.6,255830,5,3,65.0
Texas,TX,TX-06,,False,2010s,False,2016+2020,2,41.25,51.71,-8.41,R+8.4,267574,2,1,65.9
Texas,TX,TX-06,,False,2020s,True,2024,1,35.5,49.25,-10.19,R+10.2,296967,5,4,40.7
Texas,TX,TX-07,,False,2000s,False,2004+2008+2012,3,48.58,51.5,-7.27,R+7.3,128236,0,1,100.0
Texas,TX,TX-07,,False,2010s,False,2016+2020,2,56.59,51.71,1.32,D+1.3,137332,0,1,100.0
Texas,TX,TX-07,,False,2020s,True,2024,1,52.25,49.25,1.88,D+1.9,89631,0,2,100.0
Texas,TX,TX-08,,False,2000s,False,2004+2008+2012,3,25.01,51.5,-23.32,R+23.3,291839,9,2,4.0
Texas,TX,TX-08,,False,2010s,False,2016+2020,2,29.37,51.71,-19.24,R+19.2,350588,7,2,13.8
Texas,TX,TX-08,,False,2020s,True,2024,1,37.97,49.25,-9.71,R+9.7,456831,2,3,91.9
Texas,TX,TX-09,,False,2000s,False,2004+2008+2012,3,48.4,51.5,0.91,D+0.9,88304,0,2,100.0
Texas,TX,TX-09,,False,2010s,False,2016+2020,2,56.3,51.71,9.89,D+9.9,118103,0,2,100.0
Texas,TX,TX-09,,False,2020s,True,2024,1,52.09,49.25,-0.81,R+0.8,139470,0,3,100.0
Texas,TX,TX-10,,False,2000s,False,2004+2008+2012,3,49.67,51.5,-5.1,R+5.1,432401,4,4,89.3
Texas,TX,TX-10,,False,2010s,False,2016+2020,2,54.82,51.71,-0.86,R+0.9,469770,5,4,85.2
Texas,TX,TX-10,,False,2020s,True,2024,1,50.27,49.25,-4.18,R+4.2,469813,10,2,54.5
Texas,TX,TX-11,,False,2000s,False,2004+2008+2012,3,22.0,51.5,-25.8,R+25.8,237653,34,2,0.7
Texas,TX,TX-11,,False,2010s,False,2016+2020,2,19.84,51.71,-26.24,R+26.2,274910,27,2,4.3
Texas,TX,TX-11,,False,2020s,True,2024,1,21.98,49.25,-15.87,R+15.9,238414,19,1,9.0
Texas,TX,TX-12,,False,2000s,False,2004+2008+2012,3,36.86,51.5,-16.29,R+16.3,321552,2,1,79.6
Texas,TX,TX-12,,False,2010s,False,2016+2020,2,42.13,51.71,-11.05,R+11.1,402597,1,2,84.0
Texas,TX,TX-12,,False,2020s,True,2024,1,42.98,49.25,-6.76,R+6.8,420372,0,2,100.0
Texas,TX,TX-13,,False,2000s,False,2004+2008+2012,3,21.55,51.5,-26.08,R+26.1,234643,42,2,4.6
Texas,TX,TX-13,,False,2010s,False,2016+2020,2,18.6,51.71,-27.38,R+27.4,264618,39,2,9.7
Texas,TX,TX-13,,False,2020s,True,2024,1,26.35,49.25,-13.68,R+13.7,359030,36,2,35.8
Texas,TX,TX-14,,False,2000s,False,2004+2008+2012,3,36.01,51.5,-13.53,R+13.5,309988,7,3,71.9
Texas,TX,TX-14,,False,2010s,False,2016+2020,2,41.33,51.71,-9.16,R+9.2,351234,2,1,35.2
Texas,TX,TX-14,,False,2020s,True,2024,1,37.15,49.25,-10.13,R+10.1,392570,2,2,50.2
Texas,TX,TX-15,,False,2000s,False,2004+2008+2012,3,57.32,51.5,4.15,D+4.2,179408,9,3,74.8
Texas,TX,TX-15,,False,2010s,False,2016+2020,2,54.05,51.71,3.22,D+3.2,244764,6,2,64.9
Texas,TX,TX-15,,False,2020s,True,2024,1,41.86,49.25,-5.93,R+5.9,295761,5,2,82.0
Texas,TX,TX-16,,False,2000s,False,2004+2008+2012,3,63.1,51.5,8.16,D+8.2,101006,0,1,100.0
Texas,TX,TX-16,,False,2010s,False,2016+2020,2,70.28,51.71,14.44,D+14.4,169581,0,1,100.0
Texas,TX,TX-16,,False,2020s,True,2024,1,57.66,49.25,3.72,D+3.7,78490,0,1,100.0
Texas,TX,TX-17,,False,2000s,False,2004+2008+2012,3,30.25,51.5,-14.98,R+15.0,254080,9,3,5.2
Texas,TX,TX-17,,False,2010s,False,2016+2020,2,41.04,51.71,-9.29,R+9.3,265184,8,3,20.3
Texas,TX,TX-17,,False,2020s,True,2024,1,36.36,49.25,-9.98,R+10.0,333852,10,4,34.1
Texas,TX,TX-18,,False,2000s,False,2004+2008+2012,3,48.58,51.5,0.28,D+0.3,147701,0,1,100.0
Texas,TX,TX-18,,False,2010s,False,2016+2020,2,56.59,51.71,9.03,D+9.0,197876,0,1,100.0
Texas,TX,TX-18,,False,2020s,True,2024,1,52.81,49.25,3.76,D+3.8,206300,0,1,100.0
Texas,TX,TX-19,,False,2000s,False,2004+2008+2012,3,24.99,51.5,-21.82,R+21.8,235910,25,2,3.4
Texas,TX,TX-19,,False,2010s,False,2016+2020,2,25.54,51.71,-22.07,R+22.1,250764,27,2,1.2
Texas,TX,TX-19,,False,2020s,True,2024,1,23.93,49.25,-14.89,R+14.9,282089,32,1,0.2
Texas,TX,TX-20,,False,2000s,False,2004+2008+2012,3,49.94,51.5,2.0,D+2.0,74358,0,1,100.0
Texas,TX,TX-20,,False,2010s,False,2016+2020,2,58.16,51.71,5.05,D+5.0,108638,0,1,100.0
Texas,TX,TX-20,,False,2020s,True,2024,1,54.93,49.25,0.61,D+0.6,108549,0,1,100.0
Texas,TX,TX-21,,False,2000s,False,2004+2008+2012,3,46.58,51.5,-7.77,R+7.8,340186,6,2,71.0
Texas,TX,TX-21,,False,2010s,False,2016+2020,2,41.26,51.71,-8.4,R+8.4,290074,6,4,72.1
Texas,TX,TX-21,,False,2020s,True,2024,1,40.63,49.25,-7.64,R+7.6,411487,6,4,76.2
Texas,TX,TX-22,,False,2000s,False,2004+2008+2012,3,45.79,51.5,-7.9,R+7.9,280551,0,4,100.0
Texas,TX,TX-22,,False,2010s,False,2016+2020,2,53.86,51.71,-1.33,R+1.3,344970,0,3,100.0
Texas,TX,TX-22,,False,2020s,True,2024,1,47.85,49.25,-4.54,R+4.5,365098,2,2,91.8
Texas,TX,TX-23,,False,2000s,False,2004+2008+2012,3,52.04,51.5,-3.53,R+3.5,437601,17,3,83.3
Texas,TX,TX-23,,False,2010s,False,2016+2020,2,56.8,51.71,2.05,D+2.0,482822,26,3,78.9
Texas,TX,TX-23,,False,2020s,True,2024,1,51.67,49.25,-3.05,R+3.0,589839,27,2,80.9
Texas,TX,TX-24,,False,2000s,False,2004+2008+2012,3,49.25,51.5,-6.99,R+7.0,239096,0,3,100.0
Texas,TX,TX-24,,False,2010s,False,2016+2020,2,56.09,51.71,0.16,D+0.2,223970,0,3,100.0
Texas,TX,TX-24,,False,2020s,True,2024,1,52.18,49.25,-2.44,R+2.4,254355,0,2,100.0
